"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"788",4647084,"6e Arrondissement","lyon","france",45.76842,4.8478,"Apartment","Private room",2,1,1,75,1,1125,0,"2020-07-25",2250
"789",4647557,"6e Arrondissement","lyon","france",45.76695,4.84257,"Apartment","Entire home/apt",2,1,1,80,1,1125,0,"2020-07-25",2400
"790",4647613,"1er Arrondissement","lyon","france",45.7655,4.834,"Apartment","Entire home/apt",2,1,1,50,2,1125,0,"2020-07-25",1500
"791",4647911,"6e Arrondissement","lyon","france",45.76418,4.84329,"Apartment","Entire home/apt",4,0,2,140,1,1125,0,"2020-07-25",4200
"792",4648228,"6e Arrondissement","lyon","france",45.77054,4.8559,"Apartment","Entire home/apt",6,3,4,180,1,1125,0,"2020-07-25",5400
"793",4648489,"1er Arrondissement","lyon","france",45.76995,4.82068,"Apartment","Entire home/apt",2,1,1,50,7,1125,0,"2020-07-25",1500
"794",4648578,"6e Arrondissement","lyon","france",45.76729,4.84618,"Apartment","Entire home/apt",3,2,2,75,2,35,28,"2020-07-25",150
"795",4648808,"6e Arrondissement","lyon","france",45.76808,4.85263,"Apartment","Entire home/apt",4,3,2,250,2,1125,0,"2020-07-25",7500
"796",4648828,"1er Arrondissement","lyon","france",45.76577,4.83583,"Apartment","Entire home/apt",4,1,2,200,1,1125,0,"2020-07-25",6000
"797",4649332,"7e Arrondissement","lyon","france",45.75456,4.84219,"Apartment","Entire home/apt",4,2,2,60,2,1125,0,"2020-07-25",1800
"798",4649472,"3e Arrondissement","lyon","france",45.75276,4.87008,"Apartment","Private room",2,1,1,100,1,1125,0,"2020-07-25",3000
"799",4649659,"2e Arrondissement","lyon","france",45.75881,4.82897,"Apartment","Shared room",10,1,5,50,1,1125,0,"2020-07-25",1500
"800",4650032,"6e Arrondissement","lyon","france",45.76513,4.84249,"Apartment","Entire home/apt",2,1,1,90,2,1125,0,"2020-07-25",2700
"801",4650184,"3e Arrondissement","lyon","france",45.74686,4.88138,"Apartment","Private room",2,1,1,100,1,1125,0,"2020-07-25",3000
"802",4650782,"6e Arrondissement","lyon","france",45.7653,4.8598,"Apartment","Entire home/apt",6,2,3,290,1,1125,0,"2020-07-25",8700
"803",4651843,"3e Arrondissement","lyon","france",45.75499,4.84412,"Apartment","Entire home/apt",4,2,3,160,1,1125,0,"2020-07-25",4800
"804",4651866,"1er Arrondissement","lyon","france",45.76965,4.83107,"Apartment","Entire home/apt",4,2,2,200,1,1125,0,"2020-07-25",6000
"805",4652128,"7e Arrondissement","lyon","france",45.75036,4.85669,"Apartment","Entire home/apt",6,2,6,130,2,1125,0,"2020-07-25",3900
"806",4652376,"1er Arrondissement","lyon","france",45.7665,4.83295,"Apartment","Entire home/apt",4,0,1,175,1,1125,0,"2020-07-25",5250
"807",4655242,"3e Arrondissement","lyon","france",45.7549,4.84903,"Apartment","Entire home/apt",4,2,1,200,2,1125,0,"2020-07-25",6000
"808",4655738,"1er Arrondissement","lyon","france",45.76607,4.83556,"Apartment","Entire home/apt",2,1,1,61,3,1125,0,"2020-07-25",1830
"809",4656269,"6e Arrondissement","lyon","france",45.7683,4.85769,"Apartment","Entire home/apt",4,1,2,140,2,1125,0,"2020-07-25",4200
"810",4656273,"1er Arrondissement","lyon","france",45.77382,4.83714,"House","Entire home/apt",3,2,2,70,1,30,29,"2020-07-25",70
"811",4656757,"1er Arrondissement","lyon","france",45.76641,4.8332,"Apartment","Private room",3,1,3,145,1,1125,0,"2020-07-25",4350
"812",4656883,"5e Arrondissement","lyon","france",45.76321,4.82626,"Apartment","Entire home/apt",3,1,1,60,1,1125,0,"2020-07-25",1800
"813",4657170,"4e Arrondissement","lyon","france",45.77862,4.83354,"Apartment","Private room",2,1,1,30,1,1125,28,"2020-07-25",60
"814",4657235,"8e Arrondissement","lyon","france",45.7366,4.86371,"Apartment","Entire home/apt",2,1,1,90,1,1125,0,"2020-07-25",2700
"815",4657340,"7e Arrondissement","lyon","france",45.75403,4.84272,"Apartment","Entire home/apt",4,3,3,65,1,1125,0,"2020-07-25",1950
"816",4657453,"5e Arrondissement","lyon","france",45.75318,4.81751,"Apartment","Entire home/apt",4,2,2,50,1,1125,0,"2020-07-25",1500
"817",4657728,"1er Arrondissement","lyon","france",45.76623,4.832,"Apartment","Entire home/apt",4,3,2,190,1,14,0,"2020-07-25",5700
"818",4657731,"1er Arrondissement","lyon","france",45.77262,4.83595,"Apartment","Private room",2,2,3,50,2,10,0,"2020-07-25",1500
"819",4658165,"1er Arrondissement","lyon","france",45.76802,4.83549,"Apartment","Entire home/apt",6,3,3,300,1,1125,0,"2020-07-25",9000
"820",4658242,"5e Arrondissement","lyon","france",45.76583,4.82705,"Apartment","Entire home/apt",2,0,1,100,1,3,0,"2020-07-25",3000
