"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"8772",16307669,"Neue Kantstraße","berlin","germany",52.50166,13.30619,"Apartment","Shared room",4,1,4,20,1,21,5,"2020-06-13",500
"8773",16307861,"Frankfurter Allee Nord","berlin","germany",52.51608,13.47191,"Apartment","Entire home/apt",3,1,1,66,4,90,0,"2020-06-13",1980
"8774",16311498,"Tempelhofer Vorstadt","berlin","germany",52.48604,13.39814,"Apartment","Entire home/apt",5,2,2,80,3,1125,0,"2020-06-13",2400
"8775",16317818,"Neuköllner Mitte/Zentrum","berlin","germany",52.47248,13.43156,"Apartment","Entire home/apt",2,0,1,100,1,1125,0,"2020-06-13",3000
"8776",16318873,"Wilhelmstadt","berlin","germany",52.53455,13.19828,"Apartment","Private room",2,1,2,11,30,90,0,"2020-06-13",330
"8777",16319021,"Brunnenstr. Nord","berlin","germany",52.54446,13.36393,"Apartment","Entire home/apt",4,0,2,35,1,1125,0,"2020-06-13",1050
"8778",16322398,"Brunnenstr. Süd","berlin","germany",52.53873,13.39969,"Apartment","Entire home/apt",2,1,2,30,90,365,0,"2020-06-13",900
"8779",16322558,"Tempelhof","berlin","germany",52.47466,13.37191,"Apartment","Private room",1,1,1,18,1,1125,0,"2020-06-13",540
"8780",16322628,"Reuterstraße","berlin","germany",52.48707,13.42921,"Apartment","Private room",2,1,1,35,2,1125,15,"2020-06-13",525
"8781",16328751,"Prenzlauer Berg Südwest","berlin","germany",52.53758,13.42231,"Apartment","Entire home/apt",4,1,3,57,2,1125,4,"2020-06-13",1482
"8782",16329154,"Frankfurter Allee Süd FK","berlin","germany",52.50011,13.466,"Condominium","Entire home/apt",2,1,1,72,10,360,13,"2020-06-13",1224
"8783",16329953,"Frankfurter Allee Süd FK","berlin","germany",52.50921,13.45465,"Apartment","Private room",2,1,1,39,4,20,0,"2020-06-13",1170
"8784",16333600,"Prenzlauer Berg Ost","berlin","germany",52.53178,13.44275,"Apartment","Entire home/apt",2,1,1,55,4,1125,0,"2020-06-13",1650
"8785",16334363,"Neuköllner Mitte/Zentrum","berlin","germany",52.47988,13.43201,"Apartment","Private room",2,1,1,30,2,40,0,"2020-06-13",900
"8786",16334488,"Tempelhofer Vorstadt","berlin","germany",52.49311,13.39574,"Apartment","Entire home/apt",2,1,2,65,2,20,22,"2020-06-13",520
"8787",16335576,"Frankfurter Allee Süd FK","berlin","germany",52.50847,13.46064,"Apartment","Private room",2,1,2,26,3,1125,29,"2020-06-13",26
"8788",16336183,"West 4","berlin","germany",52.5708,13.31475,"Apartment","Private room",2,1,1,25,1,30,0,"2020-06-13",750
"8789",16336503,"Rixdorf","berlin","germany",52.47898,13.45442,"Apartment","Private room",2,1,1,28,2,1125,0,"2020-06-13",840
"8790",16340312,"Düsseldorfer Straße","berlin","germany",52.49764,13.30723,"Apartment","Entire home/apt",2,1,1,140,2,14,29,"2020-06-13",140
"8791",16340532,"Brunnenstr. Süd","berlin","germany",52.5331,13.40236,"Condominium","Entire home/apt",2,0,1,90,3,90,3,"2020-06-13",2430
