"","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","country","city","date","revenue_30"
"720",985009,"Tempelhofer Vorstadt",52.49006,13.38798,"Private room in condominium","Private room",2,1,0,45,2,7,0,"germany","berlin","2020-08-30",1350
"721",986324,"Prenzlauer Berg Südwest",52.52903,13.4111,"Private room in apartment","Private room",1,1,1,33,1,30,27,"germany","berlin","2020-08-30",99
"722",989871,"Kantstraße",52.51037,13.31603,"Private room in apartment","Private room",1,1,1,48,60,240,5,"germany","berlin","2020-08-30",1200
"723",991411,"Rixdorf",52.47984,13.44998,"Entire apartment","Entire home/apt",3,2,2,58,3,60,0,"germany","berlin","2020-08-30",1740
"724",997825,"Prenzlauer Berg Südwest",52.53951,13.40971,"Entire apartment","Entire home/apt",4,1,2,70,3,7,19,"germany","berlin","2020-08-30",770
"725",998056,"Prenzlauer Berg Südwest",52.53926,13.40719,"Private room in apartment","Private room",2,1,1,71,2,4,0,"germany","berlin","2020-08-30",2130
"726",1004686,"Frankfurter Allee Süd FK",52.51248,13.45462,"Private room in apartment","Private room",2,1,1,59,7,21,29,"germany","berlin","2020-08-30",59
"727",1005027,"Prenzlauer Berg Nord",52.54369,13.43945,"Entire apartment","Entire home/apt",7,2,6,110,2,365,0,"germany","berlin","2020-08-30",3300
"728",1005341,"Prenzlauer Berg Südwest",52.53752,13.42168,"Private room in apartment","Private room",2,1,1,36,40,1125,0,"germany","berlin","2020-08-30",1080
"729",1005428,"nördliche Luisenstadt",52.49724,13.42014,"Entire apartment","Entire home/apt",2,1,0,100,2,14,29,"germany","berlin","2020-08-30",100
"730",1012851,"Rixdorf",52.48253,13.44341,"Private room in apartment","Private room",2,1,1,30,3,30,0,"germany","berlin","2020-08-30",900
"731",1013954,"Frankfurter Allee Nord",52.51985,13.46999,"Entire apartment","Entire home/apt",1,NA,1,65,2,60,0,"germany","berlin","2020-08-30",1950
"732",1014764,"Alexanderplatz",52.52619,13.39877,"Entire apartment","Entire home/apt",2,1,0,55,3,14,1,"germany","berlin","2020-08-30",1595
"733",1014824,"Tempelhofer Vorstadt",52.48991,13.39278,"Entire apartment","Entire home/apt",4,2,2,106,7,14,0,"germany","berlin","2020-08-30",3180
"734",1017368,"Tempelhofer Vorstadt",52.49437,13.39706,"Entire apartment","Entire home/apt",4,1,3,55,90,360,0,"germany","berlin","2020-08-30",1650
"735",1018784,"Prenzlauer Berg Süd",52.538,13.42473,"Entire apartment","Entire home/apt",3,2,2,55,14,1123,0,"germany","berlin","2020-08-30",1650
"736",1023188,"Frankfurter Allee Nord",52.51527,13.47096,"Private room in apartment","Private room",2,1,2,41,2,7,30,"germany","berlin","2020-08-30",0
"737",1024097,"Alexanderplatz",52.52768,13.39831,"Private room in apartment","Private room",1,1,1,55,1,1125,27,"germany","berlin","2020-08-30",165
"738",1030060,"Tempelhofer Vorstadt",52.48889,13.42072,"Entire apartment","Entire home/apt",2,1,1,35,62,1125,0,"germany","berlin","2020-08-30",1050
"739",1032446,"Adlershof",52.4355,13.55125,"Private room in apartment","Private room",1,1,2,48,2,21,30,"germany","berlin","2020-08-30",0
"740",1033506,"Tiergarten Süd",52.50272,13.37149,"Entire apartment","Entire home/apt",2,1,1,58,1,1125,19,"germany","berlin","2020-08-30",638
"741",1038314,"Wedding Zentrum",52.55464,13.3767,"Private room in apartment","Private room",2,1,1,33,10,100,0,"germany","berlin","2020-08-30",990
"742",1038377,"Halensee",52.49737,13.30341,"Entire loft","Entire home/apt",5,1,6,83,30,360,30,"germany","berlin","2020-08-30",0
"743",1038425,"Halensee",52.49684,13.30375,"Entire loft","Entire home/apt",4,1,4,95,7,360,30,"germany","berlin","2020-08-30",0
"744",1039472,"Prenzlauer Berg Nordwest",52.54605,13.40946,"Private room in apartment","Private room",2,1,1,30,4,30,0,"germany","berlin","2020-08-30",900
