"","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","country","city","date","revenue_30"
"7744",35334446,"Blanquefort",44.90696,-0.63815,"Entire condominium","Entire home/apt",4,2,1,45,2,1125,0,"france","bordeaux","2020-08-29",1350
"7745",35336875,"Bordeaux Sud",44.82834,-0.5647,"Entire condominium","Entire home/apt",4,2,2,125,3,30,0,"france","bordeaux","2020-08-29",3750
"7746",35337383,"Toctoucau",44.75392,-0.74454,"Entire house","Entire home/apt",8,4,4,250,2,8,0,"france","bordeaux","2020-08-29",7500
"7747",35337455,"Bordeaux Sud",44.82522,-0.56139,"Entire apartment","Entire home/apt",4,2,4,82,90,150,30,"france","bordeaux","2020-08-29",0
"7748",35337788,"Centre ville (Bordeaux)",44.84293,-0.57896,"Room in boutique hotel","Hotel room",2,1,1,109,1,1125,29,"france","bordeaux","2020-08-29",109
"7749",35338996,"Bordeaux Sud",44.83481,-0.56248,"Entire apartment","Entire home/apt",4,1,1,45,6,1125,0,"france","bordeaux","2020-08-29",1350
"7750",35339516,"Bordeaux Maritime",44.86335,-0.57253,"Entire condominium","Entire home/apt",2,1,1,36,5,1125,0,"france","bordeaux","2020-08-29",1080
"7751",35343264,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83111,-0.59425,"Entire house","Entire home/apt",6,3,3,110,2,15,0,"france","bordeaux","2020-08-29",3300
"7752",35346256,"Talence",44.80157,-0.58529,"Entire condominium","Entire home/apt",2,NA,1,25,5,31,0,"france","bordeaux","2020-08-29",750
"7753",35346281,"Bordeaux Maritime",44.88099,-0.5719,"Entire townhouse","Entire home/apt",4,2,3,80,3,10,0,"france","bordeaux","2020-08-29",2400
"7754",35346471,"Gambetta-Mairie-Lissandre",44.85815,-0.53595,"Entire condominium","Entire home/apt",4,2,2,70,2,1125,0,"france","bordeaux","2020-08-29",2100
"7755",35359787,"Eysines",44.86677,-0.63359,"Private room in house","Private room",2,1,2,35,1,7,0,"france","bordeaux","2020-08-29",1050
"7756",35364836,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83412,-0.5894,"Private room in villa","Private room",2,1,1,117,1,1125,12,"france","bordeaux","2020-08-29",2106
"7757",35366337,"Bgles",44.80689,-0.56539,"Entire house","Entire home/apt",6,4,4,300,4,1125,0,"france","bordeaux","2020-08-29",9000
"7758",35366641,"Chartrons - Grand Parc - Jardin Public",44.84981,-0.57295,"Entire apartment","Entire home/apt",3,1,1,70,4,1125,0,"france","bordeaux","2020-08-29",2100
"7759",35370411,"Nansouty - Saint Gens",44.82473,-0.57156,"Entire apartment","Entire home/apt",4,1,1,48,2,15,0,"france","bordeaux","2020-08-29",1440
"7760",35377727,"Saint-Mdard-en-Jalles",44.89831,-0.75061,"Private room in condominium","Private room",2,1,1,60,1,1125,28,"france","bordeaux","2020-08-29",120
"7761",35378492,"Centre ville (Bordeaux)",44.83705,-0.57097,"Entire apartment","Entire home/apt",4,2,2,70,2,10,0,"france","bordeaux","2020-08-29",2100
"7762",35379350,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83175,-0.5939,"Entire house","Entire home/apt",5,2,2,160,5,1125,0,"france","bordeaux","2020-08-29",4800
"7763",35381973,"Centre ville (Bordeaux)",44.8386,-0.59684,"Entire house","Entire home/apt",4,2,2,80,6,28,0,"france","bordeaux","2020-08-29",2400
"7764",35399757,"Nansouty - Saint Gens",44.82672,-0.57635,"Private room in house","Private room",2,1,1,80,2,1125,27,"france","bordeaux","2020-08-29",240
"7765",35400080,"Centre ville (Bordeaux)",44.85158,-0.59221,"Entire apartment","Entire home/apt",4,2,3,80,5,14,0,"france","bordeaux","2020-08-29",2400
"7766",35403004,"Le Bouscat",44.86611,-0.57695,"Private room in house","Private room",2,1,1,28,1,1125,1,"france","bordeaux","2020-08-29",812
"7767",35403708,"Centre ville (Bordeaux)",44.84273,-0.57736,"Private room in apartment","Private room",1,1,1,80,2,1125,28,"france","bordeaux","2020-08-29",160
"7768",35411637,"Chemin Long",44.8222,-0.65286,"Entire house","Entire home/apt",4,2,2,75,4,18,0,"france","bordeaux","2020-08-29",2250
"7769",35414775,"Parempuyre",44.95993,-0.62001,"Entire house","Entire home/apt",8,4,4,275,14,14,0,"france","bordeaux","2020-08-29",8250
"7770",35417073,"Caudran",44.84037,-0.61023,"Private room in apartment","Private room",2,1,1,37,1,15,0,"france","bordeaux","2020-08-29",1110
"7771",35417702,"Nansouty - Saint Gens",44.81812,-0.5753,"Entire condominium","Entire home/apt",4,2,2,75,2,1125,0,"france","bordeaux","2020-08-29",2250
"7772",35418009,"Centre ville (Bordeaux)",44.8353,-0.58591,"Entire condominium","Entire home/apt",4,2,4,110,1,1125,0,"france","bordeaux","2020-08-29",3300
"7773",35418026,"La Bastide",44.8386,-0.55931,"Entire townhouse","Entire home/apt",2,1,1,54,1,1125,19,"france","bordeaux","2020-08-29",594
"7774",35419946,"Parempuyre",44.94811,-0.60381,"Entire house","Entire home/apt",8,4,4,275,14,14,0,"france","bordeaux","2020-08-29",8250
"7775",35432947,"Talence",44.81692,-0.58831,"Entire condominium","Entire home/apt",2,1,1,45,2,80,0,"france","bordeaux","2020-08-29",1350
"7776",35434445,"Saint-Aubin-de-Mdoc",44.91752,-0.74196,"Entire villa","Entire home/apt",9,5,5,315,7,1125,0,"france","bordeaux","2020-08-29",9450
"7777",35437812,"Chemin Long",44.81843,-0.64924,"Entire condominium","Entire home/apt",2,1,1,65,5,1125,0,"france","bordeaux","2020-08-29",1950
"7778",35443145,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83435,-0.58429,"Entire apartment","Entire home/apt",4,1,2,89,2,1125,0,"france","bordeaux","2020-08-29",2670
"7779",35444152,"Arago-La Chataigneraie",44.7921,-0.64181,"Entire house","Entire home/apt",8,4,4,247,2,1125,1,"france","bordeaux","2020-08-29",7163
"7780",35450953,"Saint Augustin - Tauzin - Alphonse Dupeux",44.82023,-0.59735,"Entire apartment","Entire home/apt",6,3,4,120,2,30,25,"france","bordeaux","2020-08-29",600
"7781",35456789,"Le Haillan",44.87942,-0.6707,"Entire apartment","Entire home/apt",2,NA,1,42,1,1125,12,"france","bordeaux","2020-08-29",756
"7782",35457933,"Arlac",44.82143,-0.62413,"Entire condominium","Entire home/apt",2,NA,1,90,20,30,26,"france","bordeaux","2020-08-29",360
"7783",35461455,"Centre ville (Bordeaux)",44.83683,-0.57592,"Entire apartment","Entire home/apt",2,1,1,60,1,1125,0,"france","bordeaux","2020-08-29",1800
"7784",35463494,"Saige",44.78908,-0.63746,"Entire condominium","Entire home/apt",3,3,3,65,2,1125,28,"france","bordeaux","2020-08-29",130
"7785",35466329,"Bordeaux Maritime",44.87767,-0.57185,"Entire apartment","Entire home/apt",4,1,2,75,2,1125,0,"france","bordeaux","2020-08-29",2250
"7786",35470056,"Centre ville (Bordeaux)",44.84568,-0.58572,"Entire apartment","Entire home/apt",2,1,1,60,2,1125,0,"france","bordeaux","2020-08-29",1800
"7787",35477883,"Centre ville (Bordeaux)",44.83627,-0.56707,"Entire apartment","Entire home/apt",2,1,1,55,2,1125,0,"france","bordeaux","2020-08-29",1650
