"","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","country","city","date","revenue_30"
"7885",30503410,"3e Arrondissement",45.75779,4.8511,"Entire apartment","Entire home/apt",2,NA,1,40,1,15,0,"france","lyon","2020-09-19",1200
"7886",30503625,"9e Arrondissement",45.77419,4.80622,"Private room in apartment","Private room",2,1,1,25,1,8,0,"france","lyon","2020-09-19",750
"7887",30505027,"8e Arrondissement",45.73444,4.85158,"Private room in condominium","Private room",2,1,1,55,1,3,29,"france","lyon","2020-09-19",55
"7888",30505796,"5e Arrondissement",45.76389,4.82758,"Entire apartment","Entire home/apt",2,1,1,120,2,2,0,"france","lyon","2020-09-19",3600
"7889",30506208,"3e Arrondissement",45.75559,4.86923,"Entire apartment","Entire home/apt",2,NA,1,45,3,14,0,"france","lyon","2020-09-19",1350
"7890",30516019,"7e Arrondissement",45.74179,4.85084,"Entire apartment","Entire home/apt",2,NA,1,58,1,1125,0,"france","lyon","2020-09-19",1740
"7891",30516909,"1er Arrondissement",45.77095,4.83288,"Entire apartment","Entire home/apt",4,NA,2,35,3,30,0,"france","lyon","2020-09-19",1050
"7892",30517399,"1er Arrondissement",45.76834,4.83668,"Entire apartment","Entire home/apt",2,1,1,198,1,4,30,"france","lyon","2020-09-19",0
"7893",30518461,"1er Arrondissement",45.76811,4.83417,"Entire apartment","Entire home/apt",4,1,2,500,3,15,30,"france","lyon","2020-09-19",0
"7894",30519387,"1er Arrondissement",45.76708,4.83072,"Private room in apartment","Private room",2,1,1,30,1,1125,0,"france","lyon","2020-09-19",900
"7895",30523175,"4e Arrondissement",45.7767,4.82509,"Entire apartment","Entire home/apt",2,NA,1,120,1,1125,29,"france","lyon","2020-09-19",120
"7896",30523423,"5e Arrondissement",45.76617,4.8278,"Entire apartment","Entire home/apt",4,1,1,100,1,2,0,"france","lyon","2020-09-19",3000
"7897",30523721,"1er Arrondissement",45.76746,4.8311,"Entire apartment","Entire home/apt",2,1,1,130,2,1125,0,"france","lyon","2020-09-19",3900
"7898",30524268,"2e Arrondissement",45.75594,4.82621,"Entire apartment","Entire home/apt",4,1,2,64,1,1125,0,"france","lyon","2020-09-19",1920
"7899",30524849,"2e Arrondissement",45.75973,4.83222,"Entire apartment","Entire home/apt",2,NA,1,74,2,1125,28,"france","lyon","2020-09-19",148
"7900",30526241,"5e Arrondissement",45.75835,4.78673,"Private room in townhouse","Private room",2,1,1,55,1,88,29,"france","lyon","2020-09-19",55
"7901",30527117,"4e Arrondissement",45.77537,4.8313,"Entire apartment","Entire home/apt",2,NA,1,150,1,5,30,"france","lyon","2020-09-19",0
"7902",30529731,"7e Arrondissement",45.7539,4.83993,"Entire apartment","Entire home/apt",3,1,2,100,1,7,0,"france","lyon","2020-09-19",3000
"7903",30530319,"4e Arrondissement",45.77581,4.83351,"Private room in apartment","Private room",2,1,1,20,1,1125,0,"france","lyon","2020-09-19",600
"7904",30530927,"2e Arrondissement",45.76286,4.83718,"Private room in apartment","Private room",2,1,1,80,1,1125,0,"france","lyon","2020-09-19",2400
"7905",30531466,"2e Arrondissement",45.76464,4.83704,"Private room in apartment","Private room",4,1,1,75,1,3,0,"france","lyon","2020-09-19",2250
"7906",30531580,"2e Arrondissement",45.76447,4.83705,"Private room in apartment","Private room",2,1,1,80,1,1125,0,"france","lyon","2020-09-19",2400
"7907",30531710,"1er Arrondissement",45.77218,4.81862,"Entire apartment","Entire home/apt",4,1,1,120,2,5,29,"france","lyon","2020-09-19",120
"7908",30532401,"1er Arrondissement",45.7738,4.83638,"Private room in apartment","Private room",2,1,1,50,1,1125,29,"france","lyon","2020-09-19",50
"7909",30532436,"8e Arrondissement",45.73391,4.8658,"Entire apartment","Entire home/apt",4,1,2,30,5,1125,0,"france","lyon","2020-09-19",900
